Lat,Long_,Deaths,Case_Fatality_Ratio,Cases,Deaths_Predicted,Case_Fatality_Ratio_Predicted,Cases_Predicted,Abs_Deaths,Abs_Case_Fatality_Ratio,Abs_Cases
33.17653242,-95.21917243,46,1.76515732924022,2606,79.86667,2.14564,4873.58332,33.86667,0.380482670759785,2267.58332
31.70422788,-96.15072516,85,2,4250,83.58861,1.90301,4740.85711,1.41139,0.0969899999999999,490.85711
28.86751206,-99.10804207,95,1.43634714242516,6614,66.10855,1.98603,5101.42855,28.89145,0.549682857574841,1512.57145
32.74055318,-102.6353295,83,3.48886086591005,2379,65.72886,2.43936,3177.22218,17.27114,1.04950086591005,798.22218
33.17969345,-101.2984114,30,2.03942895989123,1471,43.32308,2.36136,2285.30766,13.32308,0.321931040108769,814.30766
30.31824095,-98.94676915,117,1.90212973500244,6151,78.03269,1.77899,5161.45452,38.96731,0.123139735002438,989.545480000002
31.86942909,-101.5207776,3,1.33928571428571,224,31.18801,1.8625,1543.99999,28.18801,0.523214285714286,1319.99999
28.65696592,-97.42760647,33,2.16819973718791,1522,81.26667,1.66346,5703.58338,48.26667,0.504739737187911,4181.58338
29.45634206,-97.49424032,106,2.00264500283393,5293,100.28001,1.72001,7229.77775,5.71999,0.282635002833932,1936.77775
35.40081878,-100.8129222,133,1.91891501947771,6931,29.42544,1.69636,2344.81814,103.57456,0.222555019477709,4586.18186
30.54579585,-95.98902499,125,1.25855819573097,9932,88.06909,1.44404,6925.54546,36.93091,0.185481804269029,3006.45454
34.5307555,-100.6813852,24,1.88087774294671,1276,20.34769,2.03545,1661.38457,3.65231,0.154572257053291,385.38457
31.70470573,-98.11083887,36,1.71673819742489,2097,56.9778,2.02575,3948.66669,20.9778,0.309011802575107,1851.66669
36.27743284,-101.3545796,30,1.3215859030837,2270,32.77601,1.72142,2975.40005,2.77601,0.3998340969163,705.40005
34.28944521,-99.74632408,21,3.32278481012658,632,28.58666,2.60776,1785.59996,7.58666,0.715024810126582,1153.59996
35.84008013,-102.6029022,3,0.201072386058981,1492,34.1133,1.65802,2831.49997,31.1133,1.45694761394102,1339.49997
33.17823584,-99.73037358,40,3.76647834274953,1062,27.53337,2.83286,1444.66669,12.46663,0.933618342749529,382.66669
35.83764858,-100.2703577,8,0.560616678346181,1427,32.76365,1.56801,2799.09093,24.76365,1.00739332165382,1372.09093
33.60771256,-102.3431676,168,1.8235102572452,9213,67.05774,2.50409,3093.2222,100.94226,0.680579742754803,6119.7778
33.14875072,-95.56351139,189,2.21883071143461,8518,82.69091,2.06349,5134.81822,106.30909,0.155340711434609,3383.18178
31.31925973,-95.42226208,116,2.37461617195496,4885,82.95334,2.0198,4551.66669,33.04666,0.354816171954964,333.33331
32.30621324,-101.4356444,191,2.45406655531286,7783,53.77816,2.20677,2476.81813,137.22184,0.247296555312862,5306.18187
31.45628381,-105.388178,18,1.55440414507772,1158,10.88003,2.06398,851.00004,7.11997,0.50957585492228,306.99996
35.84006574,-101.3546643,146,1.94588831134213,7503,37.19598,1.72866,3011.89995,108.80402,0.21722831134213,4491.10005
31.30375559,-100.982439,3,0.508474576271186,590,10.81,1.60119,748.12496,7.81,1.09271542372881,158.12496
33.23377248,-98.17283469,31,1.88564476885645,1644,55.2,2.16491,3326.00004,24.2,0.279265231143552,1682.00004
28.95472367,-96.57749563,61,1.57257025006445,3879,77.16497,1.71358,5127.37504,16.16497,0.14100974993555,1248.37504
30.74685667,-94.02667579,200,2.50125062531266,7996,109.74283,2.98936,5682.28572,90.25717,0.488109374687343,2313.71428
30.71490589,-104.1399973,10,3.64963503649635,274,23.97002,2.76032,1867.99996,13.97002,0.88931503649635,1593.99996
27.04453923,-98.6968187,22,0.590287094177623,3727,46.92002,1.5481,3603.00001,24.92002,0.957812905822377,123.999990000001
32.73997145,-99.87861576,96,1.82578927348802,5258,37.19999,2.56425,2048.33337,58.80001,0.738460726511982,3209.66663
28.90705334,-97.85960149,75,1.17757889778615,6369,75.03115,2.02274,5292.66669,0.0311499999999967,0.845161102213848,1076.33331
29.94414155,-98.7113588,131,1.35568663975991,9663,88.84574,1.62766,5720.57139,42.15426,0.271973360240091,3942.42861
26.92601662,-97.66413984,2,1.96078431372549,102,86.24995,1.96566,4942.75001,84.24995,0.00487568627451007,4840.75001
33.18104136,-100.7780939,4,1.81818181818182,220,29.47692,2.49267,1691.76923,25.47692,0.674488181818182,1471.76923
30.06040006,-99.34930144,200,1.84077312471238,10865,73.1818,1.70748,4908.54545,126.8182,0.13329312471238,5956.45455
30.48678918,-99.74856473,15,1.66112956810631,903,42.85663,1.8143,2497.58338,27.85663,0.153170431893688,1594.58338
29.34967888,-100.4186638,13,1.58343483556638,821,49.12797,1.77421,3670.80001,36.12797,0.190775164433618,2849.80001
27.42435506,-97.69894948,153,1.68874172185431,9060,64.62999,1.9938,3865.00002,88.37001,0.305058278145695,5194.99998
33.60519951,-99.7422906,25,4.09836065573771,610,25.86665,2.91703,1418.08329,0.86665,1.1813306557377,808.08329
28.34453111,-99.09908775,50,1.94628260023355,2569,51.25711,2.02664,3809.71425,1.25711,0.080357399766446,1240.71425
34.06859623,-102.3516289,127,2.5153495741731,5049,55.82223,2.13283,3352.77777,71.17777,0.382519574173104,1696.22223
31.19531316,-98.24206613,93,1.4827806122449,6272,73.25498,1.88404,4817.87504,19.74502,0.401259387755102,1454.12496
29.38508402,-96.93186692,123,2.55133789670193,4821,90.26224,1.75183,6307.44443,32.73776,0.799507896701929,1486.44443
30.31120597,-96.97045773,63,1.22950819672131,5124,96.50801,1.43727,7693.89997,33.50801,0.207761803278688,2569.89997
31.29872538,-95.9936328,95,2.25278634100071,4217,85.66221,1.89033,5142.44443,9.33779,0.362456341000712,925.444430000001
31.5454767,-96.58095444,134,2.23930481283423,5984,82.40572,1.82407,4881.99996,51.59428,0.415234812834225,1102.00004
36.27783108,-100.2733151,17,2.11180124223603,805,19.41819,1.3881,1703.81818,2.41819,0.723701242236025,898.81818
28.35101362,-98.1246786,42,1.76248426353336,2383,65.72886,2.03955,4665.33328,23.72886,0.277065736466639,2282.33328
30.70645047,-98.68475262,100,2.00481154771452,4988,83.05091,1.82447,5484.72725,16.94909,0.180341547714515,496.727250000001
31.84947612,-103.5818571,1,0.261780104712042,382,27.99998,1.46825,2363.20004,26.99998,1.20646989528796,1981.20004
33.17657705,-101.8162849,41,2.43757431629013,1682,56.2733,2.28338,2716.58337,15.2733,0.154194316290131,1034.58337
30.96694679,-95.93003775,59,1.40375921960504,4203,92.16729,1.79165,5925.3636,33.16729,0.387890780394956,1722.3636
32.79868409,-94.3566123,61,3.05,2000,84.62226,2.10769,5686.99997,23.62226,0.94231,3686.99997
32.30600051,-101.9513518,26,1.8881626724764,1377,58.26665,2.23206,2669.11107,32.26665,0.343897327523602,1292.11107
30.71780434,-99.22629416,13,1.27952755905512,1016,60.63637,1.77251,3814.09091,47.63637,0.492982440944882,2798.09091
28.81955746,-96.01230294,185,1.82788262029444,10121,92.00004,1.39499,6960.66666,92.99996,0.432892620294437,3160.33334
31.1925468,-99.34682807,50,2.78396436525613,1796,38.82402,2.17721,1847.90003,11.17598,0.606754365256125,51.90003
28.35251708,-98.56769164,9,4.94505494505495,182,65.58283,2.08025,4595.28567,56.58283,2.86480494505495,4413.28567
30.88990665,-99.8204794,12,1.92616372391653,623,16.56002,1.67031,1024.85717,4.56002,0.255853723916533,401.85717
30.7858183,-96.97718698,107,1.82189681593734,5873,67.91499,1.52301,6659.24996,39.08501,0.29888681593734,786.249959999999
31.49557106,-98.59272068,37,2.31684408265498,1597,77.86544,2.24836,4612.27269,40.86544,0.0684840826549782,3015.27269
32.30623474,-100.9212058,51,2.44019138755981,2090,45.41454,2.25317,2115.09086,5.58546,0.187021387559809,25.0908599999998
33.67521893,-97.72500958,133,2.54302103250478,5230,47.37776,1.67176,3642.22226,85.62224,0.87126103250478,1587.77774
35.83769242,-101.8930281,115,1.8341307814992,6270,30.22224,1.60179,2552.88884,84.77776,0.232340781499203,3717.11116
33.11304005,-94.73255695,75,2.53807106598985,2955,78.72001,2.20405,4721.10002,3.72001,0.334021065989848,1766.10002
34.07408766,-100.779722,13,4.07523510971787,319,17.40002,2.48917,1077.16665,4.40002,1.58606510971787,758.16665
30.78548982,-93.74408813,63,3.68205727644652,1711,112.75116,2.67923,6287.5556,49.75116,1.00282727644652,4576.5556
32.30365282,-100.4060208,104,3.00317643661565,3463,54.98178,2.39527,3013.09092,49.01822,0.607906436615651,449.90908
36.27829105,-100.8158184,49,1.85395384033296,2643,29.73457,1.52061,2830.99998,19.26543,0.333343840332955,187.99998
35.40425596,-102.6027606,6,0.95389507154213,629,39.63431,1.66842,3088.99996,33.63431,0.71452492845787,2459.99996
32.75310985,-98.31319001,158,1.99444584700833,7922,57.68001,2.153,3675.60004,100.31999,0.158554152991669,4246.39996
32.1639596,-94.30552481,134,2.47095703485156,5423,103.03997,2.44108,5327.75001,30.96003,0.029877034851558,95.2499900000003
34.52993409,-102.7844668,53,2.00378071833648,2645,53.68887,1.94224,3290.33336,0.688870000000001,0.061540718336484,645.33336
30.78097267,-102.7241261,72,2.02759785975782,3551,26.55997,1.8414,1878.80004,45.44003,0.186197859757815,1672.19996
29.99954402,-104.2408079,41,3.42522974101922,1197,18.81332,3.1496,939.66663,22.18668,0.275629741019215,257.33337
32.87109387,-95.79232691,60,2.69905533063428,2223,92.2,2.01818,5737.37505,32.2,0.680875330634278,3514.37505
31.36607041,-101.5232659,16,1.66840458811262,959,12.22286,1.62074,840.85712,3.77714,0.047664588112617,118.14288
29.83321503,-99.82018052,25,2.52525252525253,990,70.03503,1.82648,4500.37496,45.03503,0.698772525252525,3510.37496
33.61886692,-95.04841765,71,2.60837619397502,2722,85.14284,1.9524,5554.35712,14.14284,0.655976193975019,2832.35712
31.32323325,-103.6903896,76,1.39270661535642,5457,24.66663,1.83185,2014.99996,51.33337,0.439143384643577,3442.00004
28.3238976,-97.15766311,39,1.74496644295302,2235,67.87552,1.56557,5072.33328,28.87552,0.17939644295302,2837.33328
35.83809685,-100.813175,2,1.03092783505155,194,42.76363,1.69512,2941.1818,40.76363,0.664192164948453,2747.1818
31.02539637,-96.51272246,79,1.50792135903798,5239,86.8145,1.62186,5994.90908,7.8145,0.113938640962016,755.909079999999
31.8314342,-99.97616148,69,2.54894717399335,2707,53.36004,2.43592,2261.57146,15.63996,0.11302717399335,445.428540000001
31.34318809,-93.85440451,91,6.05455755156354,1503,113.46668,2.53444,6456.75,22.46668,3.52011755156354,4953.75
31.39457611,-94.17000399,46,3.80479735318445,1209,108.97819,2.74371,5451.36359,62.97819,1.06108735318445,4242.36359
30.57933681,-95.16260304,109,1.65377029282355,6591,88.31997,1.82235,5624.66664,20.68003,0.168579707176453,966.333360000001
31.1577796,-98.81758731,39,2.65848670756646,1467,68.24731,2.09945,4068.63639,29.24731,0.559036707566462,2601.63639
30.89740592,-100.5384842,9,1.53321976149915,587,11.30288,1.37413,900.28576,2.30288,0.159089761499148,313.28576
32.74613808,-100.9162664,107,1.81079708918599,5909,47.69234,2.37331,2544.61542,59.30766,0.562512910814012,3364.38458
32.73587756,-99.35401337,12,1.10192837465565,1089,55.58334,2.61275,2580.58329,43.58334,1.51082162534435,1491.58329
31.79211404,-94.14550696,136,2.59096970851591,5249,105.34001,2.72737,5729.99998,30.65999,0.136400291484092,480.999980000001
36.27751473,-101.8933156,16,3.05927342256214,523,41.77776,1.58214,3385.7778,25.77776,1.47713342256214,2862.7778
32.22236802,-97.77403489,37,1.67572463768116,2208,68.26669,1.7074,5129.1667,31.26669,0.0316753623188411,2921.1667
32.73553157,-98.83631615,51,2.4228028503563,2105,56.98459,2.21716,3606.07689,5.98459,0.205642850356295,1501.07689
31.82781912,-101.0500746,9,2.83018867924528,318,39.69999,2.01946,2059.12497,30.69999,0.810728679245283,1741.12497
33.17906744,-100.2538401,7,1.67464114832536,418,28.39997,2.72666,1545.71428,21.39997,1.05201885167464,1127.71428
30.49856623,-100.5382014,14,1.53677277716795,911.000000000001,11.04004,1.50865,791.28574,2.95996,0.0281227771679469,119.71426
34.53028891,-101.7349174,34,1.30368098159509,2608,33.72797,1.86265,2478.50004,0.272030000000001,0.558969018404908,129.49996
30.22429013,-102.0766732,3,2.15827338129496,139,29.13333,1.88913,1680.00003,26.13333,0.269143381294964,1541.00003
33.17402785,-102.3354521,85,2.91295407813571,2918,64.67604,2.47908,2893.60004,20.32396,0.433874078135709,24.3999600000002
33.17751417,-99.21226795,10,3.40136054421769,294,41.04619,2.41097,2440.84614,31.04619,0.990390544217687,2146.84614
33.21339719,-94.96797273,136,1.34786917740337,10090,75.92731,2.24904,4494.00004,60.07269,0.90117082259663,5595.99996
31.0879489,-95.1367187,77,2.43362831858407,3164,77.80572,2.24755,4177.42859,0.805719999999994,0.186078318584071,1013.42859
30.77031716,-94.37690895,90,1.80977277297406,4973,88.84567,3.13422,3878.14281,1.15433,1.32444722702594,1094.85719
32.73706798,-94.93999853,194,2.16662943935671,8954,89.49089,2.21753,4638.63633,104.50911,0.0509005606432882,4315.36367
31.36868194,-102.0423217,18,1.931330472103,932,23.46003,1.67243,1421.50001,5.46003,0.258900472103004,489.50001
29.35739637,-99.76229172,148,1.28897404633339,11482,73.83,1.75573,5006.12497,74.17,0.466755953666609,6475.87503
30.01058447,-95.99011759,110,0.963138078977322,11421,95.28572,1.38778,7816.42854,14.71428,0.424641921022678,3604.57146
31.50999644,-103.0927909,49,1.50352868978214,3259,37.7143,1.40928,3036.99998,11.2857,0.094248689782142,222.00002
30.21498498,-96.40946246,155,1.4369148048577,10787,75.12729,1.42526,6832.1818,79.87271,0.011654804857699,3954.8182
35.40114335,-100.2699514,24,1.83908045977012,1305,24.9508,1.69095,2151.69236,0.950800000000001,0.148130459770115,846.69236
34.07945812,-99.24178437,90,2.18871595330739,4112,31.63078,2.57339,1967.23081,58.36922,0.384674046692607,2144.76919
26.47411727,-97.61535848,137,1.59599254426841,8584,73.60003,2.05798,3570.33333,63.39997,0.461987455731594,5013.66667
29.1732598,-98.08693082,167,1.31724246726613,12678,100.16501,1.57218,7828.25005,66.83499,0.25493753273387,4849.74995
31.85008651,-103.0485163,35,1.6099356025759,2174,34.39997,1.30617,2951.3333,0.600029999999997,0.303765602575897,777.3333
33.17320212,-102.8276433,42,2.5531914893617,1645,67.05778,2.48202,3214.99998,25.05778,0.0711714893617019,1569.99998
33.17659707,-98.68790885,98,2.23132969034608,4392,45.23639,2.43022,2527.63635,52.76361,0.198890309653916,1864.36365
27.00156391,-99.16987152,56,1.27649874629587,4387,46.92001,1.5481,3602.99999,9.07999,0.271601253704126,784.000010000001
28.86617238,-99.76050829,70,1.56041016495765,4486,65.47332,1.44058,5355.49999,4.52668,0.119830164957646,869.49999
39.37231946,-111.5758676,176,0.774341150072595,22729,108,0.78388,17288.00004,68,0.0095388499274055,5440.99996
37.62762978,-109.8033714,51,1.01150337167791,5042,34.67998,1.01146,5041.99996,16.32002,4.33716779060234E-05,3.99999980800203E-05
38.99617072,-110.7013958,94,0.793449818519456,11847,91.80003,0.78386,17288.00004,2.19996999999999,0.0095898185194564,5441.00004
40.86688146,-110.9535882,27,0.171395924585793,15753,33.11997,0.38882,11385.3333,6.11997,0.217424075414207,4367.6667
40.44862644,-113.1295715,113,0.456123355130379,24774,76.84,0.45609,24773.99997,36.16,3.33551303786095E-05,2.99999992421363E-05
40.12491499,-109.5174415,120,0.811578520221831,14786,95.99997,0.81158,14785.99998,24.00003,1.47977816855605E-06,1.99999994947575E-05
40.33110236,-111.1691419,38,0.314439387670666,12085,29.9,0.24296,13919,8.1,0.0714793876706661,1834
44.03217337,-73.14130877,28,0.409596255119953,6836,61.94286,0.5922,12850.28568,33.94286,0.182603744880047,6014.28568
43.03519828,-73.09048868,85,0.707566802630484,12013,89.68002,0.78655,14069.80005,4.68002,0.0789831973695163,2056.80005
44.46548598,-72.10314651,36,0.556414219474498,6470,52.2667,0.57562,11551.41669,16.2667,0.0192057805255024,5081.41669
44.46322849,-73.08359212,200,0.512912574051753,38993,51.13847,0.54639,11801.15386,148.86153,0.0334774259482472,27191.84614
44.72736416,-71.73579864,4,0.275862068965517,1450,60.44397,0.66063,9493.99997,56.44397,0.384767931034483,8043.99997
44.85627605,-72.91249563,75,0.656225391547817,11429,48.40002,0.51126,11395.00002,26.59998,0.144965391547817,33.9999800000005
44.7975824,-73.29679772,7,0.551181102362205,1270,55.43998,0.57232,12538.29997,48.43998,0.0211388976377953,11268.29997
44.60353043,-72.64356694,22,0.51079637798932,4307,47.33331,0.48389,11806.83337,25.33331,0.0269063779893198,7499.83337
44.00470222,-72.37640104,15,0.297265160523187,5046,49.78465,0.49357,12207.00004,34.78465,0.196304839476813,7161.00004
44.82964024,-72.24562697,43,0.604611923509561,7112,48.08003,0.60536,9833.39999,5.08003,0.000748076490438732,2721.39999
43.57723578,-73.03741676,87,0.526761927827561,16516,71.63074,0.62247,14260.2308,15.36926,0.0957080721724388,2255.7692
44.27343241,-72.61604978,67,0.476258174580609,14068,49.86667,0.52498,11815.53337,17.13333,0.0487218254193915,2252.46663
42.986982,-72.71268875,46,0.52583447645176,8748,80.69999,0.7289,13600.62498,34.69999,0.20306552354824,4852.62498
43.58010937,-72.58595157,64,0.554592720970537,11540,60.36365,0.56165,13008.0909,3.63635,0.00705727902946274,1468.0909
18.3358,-64.8963,127,0.533165407220823,23820,109.82498,0.70465,15562.5,17.17502,0.171484592779177,8257.5
37.76707161,-75.63234615,115,1.30860263996359,8788,53.72,1.49449,5777.23078,61.28,0.185887360036413,3010.76922
38.02080697,-78.55481085,198,0.811974574533525,24385,63.34815,1.2742,6803.51847,134.65185,0.462225425466475,17581.48153
37.78636074,-80.00222498,109,2.50057352603808,4359,58.65452,1.44361,5732.59087,50.34548,1.05696352603808,1373.59087
37.34081025,-77.98584649,63,1.83406113537118,3435,61.40693,1.39112,6306.93102,1.59307,0.442941135371179,2871.93102
37.60308293,-79.14548696,105,1.14992881393057,9131,72.90077,1.4334,6262.00005,32.09923,0.283471186069434,2868.99995
37.37569884,-78.81340003,59,1.21199671322925,4868,66.95655,1.38895,6615.00003,7.95654999999999,0.176953286770748,1747.00003
38.05852573,-79.73912095,20,1.89933523266857,1053,68.83269,1.42672,5660.45456,48.83269,0.472615232668566,4607.45456
37.13128068,-81.13599391,24,1.03537532355479,2318,78.81736,1.4859,6990.52131,54.81736,0.450524676445211,4672.52131
37.55531756,-79.80982182,112,1.16242864556305,9635,71.53921,1.49583,5790.52003,40.46079,0.333401354436948,3844.47997
36.6163024,-82.16359122,101,1.70377867746289,5928,71.69521,1.3686,6673.18999,29.30479,0.335178677462888,745.18999
36.76366949,-77.8593436,53,1.35204081632653,3920,58.94896,1.53191,7070.75863,5.94896,0.179869183673469,3150.75863
37.26818323,-82.03749726,138,2.29312063808574,6018,84.71578,1.49579,6981.99949,53.28422,0.797330638085743,963.999490000001
37.57242268,-78.52518834,61,1.26503525508088,4822,64.24614,1.36458,6448.61539,3.24614,0.0995447449191209,1626.61539
37.73484642,-79.35296097,47,2.10856886496187,2229,74.06,1.3961,6551.12496,27.06,0.712468864961866,4322.12496
38.02679129,-77.34901405,95,1.08151183970856,8784,61.82225,1.19204,7824.74999,33.17775,0.110528160291439,959.25001
36.73066666,-80.73455942,162,1.74474959612278,9285,69.7162,1.43967,7863.90477,92.2838,0.305079596122779,1421.09523
37.35358063,-77.05634116,31,1.9159456118665,1618,46.71999,1.4744,5342.52937,15.71999,0.441545611866502,3724.52937
37.01909701,-78.66314092,49,1.49299207800122,3282,65.60002,1.2944,6887.61903,16.60002,0.198592078001219,3605.61903
38.03527919,-78.48569588,86,0.701468189233279,12260,60.49655,1.23129,8579.75863,25.50345,0.529821810766721,3680.24137
39.11271747,-77.99199425,55,1.62385591969294,3387,63.6286,1.19066,9113.0476,8.6286,0.433195919692944,5726.0476
37.26420587,-77.39609676,110,1.78310909385638,6169,47.47134,1.46427,5420.94593,62.52866,0.318839093856379,748.054069999999
37.7824656,-79.98631446,30,1.65471594043023,1813,58.65458,1.44366,5732.59091,28.65458,0.211055940430226,3919.59091
37.48133648,-80.21072274,24,1.69611307420495,1415,79.6567,1.56365,6125,55.6567,0.132463074204947,4710
38.48199985,-77.9563087,171,1.22003424657534,14016,63.46664,1.0634,9865.3704,107.53336,0.156634246575342,4150.6296
37.51328851,-78.24398086,29,1.64399092970522,1764,68.50373,1.296,7151.03699,39.50373,0.347990929705215,5387.03699
37.12560977,-82.35124171,65,1.3903743315508,4675,81.26319,1.46363,6874.31526,16.26319,0.0732556684491981,2199.31526
37.07544585,-77.63451754,106,1.47345009730331,7194,50.58785,1.48332,5642.81819,55.41215,0.00986990269669197,1551.18181
36.69455571,-77.53406129,56,3.53982300884956,1582,57.40135,1.48632,7070.86208,1.40135,2.05350300884956,5488.86208
37.93357639,-76.94230311,41,1.48658448150834,2758,51.84411,1.22737,7633.48275,10.84411,0.259214481508339,4875.48275
38.85157547,-77.2977964,49,1.92610062893082,2544,73.43157,1.0684,9884.36844,24.43157,0.857700628930818,7340.36844
38.88485255,-77.17560759,20,0.590493061706525,3387,75.55555,1.06302,10156.88894,55.55555,0.472526938293475,6769.88894
38.73564842,-77.80647472,160,0.990712074303406,16150,61.85282,1.09536,9385.87996,98.14718,0.104647925696594,6764.12004
36.9302126,-80.36738849,53,1.48584244463134,3567,85.41474,1.48051,6973.47365,32.41474,0.00533244463134297,3406.47365
37.84157909,-78.27715475,52,0.771055753262159,6744,68.71721,1.25186,8177.68969,16.71721,0.480804246737841,1433.68969
36.6831435,-76.93859681,58,2.20700152207002,2628,49.49122,1.38373,5830.7187,8.50878,0.823271522070015,3202.7187
38.2977863,-77.4922454,42,0.596506178099702,7041,55.78347,1.06203,8672.44823,13.78347,0.465523821900298,1631.44823
36.66601852,-80.91703124,83,2.65430124720179,3127,73.26997,1.42088,8586.24949,9.73003,1.23342124720179,5459.24949
37.31234791,-80.70636931,54,1.05448154657294,5121,65.90087,1.48659,6979.95655,11.90087,0.432108453427065,1858.95655
37.40809042,-76.53524337,114,1.23697916666667,9216,56.31425,1.45072,5573.67854,57.68575,0.213740833333333,3642.32146
37.71714806,-77.90381514,62,1.11510791366907,5560,64.19392,1.21258,7781.24239,2.19392000000001,0.0974720863309351,2221.24239
36.65677234,-81.23215889,89,1.65335314880178,5383,96.28002,1.40035,8115.52129,7.28001999999999,0.253003148801783,2732.52129
38.29545894,-78.46525378,63,1.27607859023699,4937,59.69929,1.18009,8690.34484,3.30071,0.0959885902369859,3753.34484
36.67878901,-77.56351439,45,1.19585437151209,3763,58.86855,1.5007,7244.39282,13.86855,0.304845628487908,3481.39282
36.76654925,-78.93512622,182,1.95069667738478,9330,65.61999,1.26228,10230.88885,116.38001,0.68841667738478,900.888849999998
38.43542574,-78.87536254,174,1.16943342966597,14879,56.73143,1.28275,7183.85711,117.26857,0.113316570334028,7695.14289
38.35799465,-79.56124594,6,1.2448132780083,482,63.81537,1.40034,6331.96153,57.81537,0.155526721991701,5849.96153
37.29186313,-77.29754684,123,1.62655382174028,7562,55.53335,1.46879,5392.36107,67.46665,0.15776382174028,2169.63893
36.90579348,-76.70842863,125,1.39930594425165,8933,55.48239,1.43959,5438.88232,69.51761,0.040284055748349,3494.11768
37.31156958,-76.76950618,141,0.683437545441326,20631,45.71356,1.49758,5230.32254,95.28644,0.814142454558674,15400.67746
38.26818502,-77.15852768,52,0.778792871049873,6677,55.80801,1.13353,7450.15998,3.80801,0.354737128950127,773.15998
37.70965316,-77.09384941,51,1.10869565217391,4600,57.62497,1.26976,6965.53127,6.62497,0.161064347826087,2365.53127
37.71044922,-76.88689628,15,1.05337078651685,1424,51.06181,1.28913,7172.51517,36.06181,0.235759213483146,5748.51517
37.71889653,-76.46400482,40,1.77856825255669,2249,57.77143,1.33439,6172.99997,17.77143,0.444178252556692,3923.99997
36.70586667,-83.12606515,108,1.32207124495042,8169,91.9516,1.40251,7314.18718,16.0484,0.080438755049578,854.812820000003
37.78258621,-79.44262866,34,1.30568356374808,2604,75.92192,1.43611,6623.61908,41.92192,0.13042643625192,4019.61908
37.97850256,-77.96274807,97,1.1247680890538,8624,58.96575,1.17969,8329.5143,38.03425,0.0549219109461969,294.485700000001
36.94618528,-78.24133319,45,1.3880320789636,3242,57.87287,1.39504,7350.82144,12.87287,0.00700792103639714,4108.82144
38.41531222,-78.28220331,47,1.51906916612799,3094,82.79997,1.12242,9066.20689,35.79997,0.39664916612799,5972.20689
38.7464321,-77.48509905,77,0.675675675675676,11396,73.85451,1.11623,9463.90911,3.14549,0.440554324324324,1932.09089
38.77058531,-77.44399307,28,0.591341077085533,4735,74.97146,1.10859,9679.47621,46.97146,0.517248922914467,4944.47621
36.68212094,-79.86352771,124,2.80606472052501,4419,76.92501,1.4816,10192.12502,47.07499,1.32446472052501,5773.12502
37.44164146,-76.34098896,27,1.36570561456753,1977,54.87407,1.42525,5518.1852,27.87407,0.0595443854324729,3541.1852
36.67882005,-78.36131056,142,1.8620508785733,7626,59.58096,1.37381,9008.33334,82.41904,0.488240878573302,1382.33334
37.63191998,-76.55064617,52,2.1630615640599,2404,56.1778,1.35307,5889.4444,4.1778,0.8099915640599,3485.4444
37.17746986,-80.37868691,181,0.747439709283119,24216,65.27999,1.61016,6651.30002,115.72001,0.862720290716881,17564.69998
37.78790447,-78.88498513,39,1.22525918944392,3183,70.80829,1.3905,6256.75859,31.80829,0.165240810556079,3073.75859
37.50694406,-76.99828634,42,0.728155339805825,5768,46.81695,1.3548,5733.57574,4.81695,0.626644660194175,34.4242599999998
37.34062933,-75.87751591,74,2.61669024045262,2828,54.98666,1.42617,5791.19999,19.01334,1.19052024045262,2963.19999
37.89202088,-76.41949732,45,1.70454545454546,2640,60.56671,1.32536,5788.79165,15.56671,0.379185454545455,3148.79165
36.93357076,-82.62750411,21,1.35658914728682,1548,79.42857,1.46696,6757.23764,58.42857,0.110370852713178,5209.23764
37.1435975,-78.05065922,101,1.83136899365367,5515,55.2743,1.51522,5859.32147,45.7257,0.316148993653672,344.32147
38.24530219,-78.015604,104,1.16448326055313,8931,61.61286,1.14887,9108.28573,42.38714,0.0156132605531298,177.285730000001
38.61807452,-78.48797204,127,1.8561824028062,6842,64.36554,1.11871,9477.17244,62.63446,0.737472402806197,2635.17244
36.6801638,-80.2865648,102,2.13881316837912,4769,76.48886,1.45128,7464.11111,25.51114,0.687533168379115,2695.11111
37.20530399,-77.39368102,150,1.5162235924391,9893,48.8434,1.46864,5583.45709,101.1566,0.0475835924390982,4309.54291
37.14259351,-76.35798148,31,1.0775112964894,2877,54.67584,1.37904,5560.4138,23.67584,0.301528703510601,2683.4138
37.55016038,-77.91267882,68,1.09149277688604,6230,58.0129,1.26843,6290.99999,9.9871,0.176937223113965,60.9999899999984
37.22554789,-78.43597949,84,1.30232558139535,6450,67.31851,1.42673,6741.07411,16.68149,0.124404418604651,291.07411
37.18497668,-77.22922187,84,0.74673304293715,11249,54.44326,1.465,5241.72974,29.55674,0.71826695706285,6007.27026
37.06474963,-80.71229738,157,1.50527325023969,10430,65.80544,1.4849,6985.95453,91.19456,0.0203732502396929,3444.04547
37.12222899,-80.5602732,49,0.985122637716124,4974,65.95997,1.56349,6742.40913,16.95997,0.578367362283876,1768.40913
38.68295619,-78.15826963,13,0.974512743628186,1334,86.94004,1.09949,9710.60715,73.94004,0.124977256371814,8376.60715
37.937575,-76.72920628,29,0.998278829604131,2905,49.98001,1.2293,7456.78569,20.98001,0.231021170395869,4551.78569
37.81204314,-79.44605905,90,1.82002022244692,4945,73.43277,1.41611,6427.36366,16.56723,0.403910222446916,1482.36366
36.9302832,-82.10095486,127,1.39867841409692,9080,90.95457,1.38871,7144.9541,36.04543,0.00996841409691585,1935.0459
